world,node,child,value_1
hard_hallway_0_copy,N42356,N19059,0.5
hard_hallway_0_copy,N10032,N71634,0.3333
hard_hallway_0_copy,N10032,N58107,0.3333
hard_hallway_0_copy,N10032,N68755,0.3333
hard_hallway_0_copy,N71023,N46074,0.5
hard_hallway_0_copy,N71023,N14442,0.5
hard_hallway_0_copy,N45587,N50705,0.5
hard_hallway_0_copy,N45587,N90554,0.5
hard_hallway_0_copy,N87640,N85183,0.3333
hard_hallway_0_copy,N87640,N84420,0.3333
hard_hallway_0_copy,N87640,N72263,0.3333
hard_hallway_0_copy,N16792,N82913,0.5
hard_hallway_0_copy,N16792,N28267,0.5
hard_hallway_0_copy,N11106,N52614,0.3333
hard_hallway_0_copy,N11106,N34049,0.3333
hard_hallway_0_copy,N11106,N42954,0.3333
hard_hallway_0_copy,N53790,N42839,0.5
hard_hallway_0_copy,N53790,N22229,0.5
hard_hallway_0_copy,N42739,N58372,0.25
hard_hallway_0_copy,N42739,N93641,0.25
hard_hallway_0_copy,N42739,N32402,0.25
hard_hallway_0_copy,N42739,N19836,0.25
hard_hallway_0_copy,N82600,N15364,0.5
hard_hallway_0_copy,N82600,N77947,0.5
hard_hallway_0_copy,N70979,N25441,0.5
hard_hallway_0_copy,N70979,N27264,0.5
hard_hallway_0_copy,N80877,N83008,0.3333
hard_hallway_0_copy,N80877,N90511,0.3333
hard_hallway_0_copy,N80877,N88878,0.3333
hard_hallway_0_copy,N12572,N69742,0.5
hard_hallway_0_copy,N12572,N26856,0.5
hard_hallway_0_copy,N16729,N56769,0.5
hard_hallway_0_copy,N16729,N92474,0.5
hard_hallway_0_copy,N38936,N91991,0.5
hard_hallway_0_copy,N38936,N55771,0.5
hard_hallway_0_copy,N31372,N52120,0.5
hard_hallway_0_copy,N31372,N63541,0.5
hard_hallway_0_copy,N58560,N80983,0.25
hard_hallway_0_copy,N58560,N84016,0.25
hard_hallway_0_copy,N58560,N70936,0.25
hard_hallway_0_copy,N58560,N96565,0.25
hard_hallway_0_copy,N45920,N42658,0.5
hard_hallway_0_copy,N45920,N91720,0.5
hard_hallway_0_copy,N68542,N89941,0.5
hard_hallway_0_copy,N68542,N35064,0.5
hard_hallway_0_copy,N75362,N43995,0.3333
hard_hallway_0_copy,N75362,N20691,0.3333
hard_hallway_0_copy,N75362,N49059,0.3333
hard_hallway_0_copy,N38624,N52087,0.5
hard_hallway_0_copy,N38624,N14001,0.5
hard_hallway_0_copy,N81505,N35607,0.5
hard_hallway_0_copy,N81505,N71255,0.5
hard_hallway_0_copy,N95668,N53827,0.3333
hard_hallway_0_copy,N95668,N51545,0.3333
hard_hallway_0_copy,N95668,N89006,0.3333
hard_hallway_0_copy,N83499,N57308,0.5
hard_hallway_0_copy,N83499,N98784,0.5
hard_hallway_0_copy,N56226,N15992,0.3333
hard_hallway_0_copy,N56226,N74038,0.3333
hard_hallway_0_copy,N56226,N75885,0.3333
hard_hallway_0_copy,N73211,N57124,0.5
hard_hallway_0_copy,N73211,N68094,0.5
hard_hallway_0_copy,N59430,N98821,0.5
hard_hallway_0_copy,N59430,N57454,0.5
hard_hallway_0_copy,N72348,N47377,0.5
hard_hallway_0_copy,N72348,N75502,0.5
hard_hallway_0_copy,N94006,N40281,0.5
hard_hallway_0_copy,N94006,N39075,0.5
hard_hallway_0_copy,N68892,N11548,0.5
hard_hallway_0_copy,N68892,N78762,0.5
hard_hallway_0_copy,N34227,N31944,0.25
hard_hallway_0_copy,N34227,N29901,0.25
hard_hallway_0_copy,N34227,N50626,0.25
hard_hallway_0_copy,N34227,N22595,0.25
hard_hallway_0_copy,N95104,N86216,0.5
hard_hallway_0_copy,N95104,N45351,0.5
hard_hallway_0_copy,N65129,N88790,0.5
hard_hallway_0_copy,N65129,N78139,0.5
hard_hallway_0_copy,N84755,N63850,0.3333
hard_hallway_0_copy,N84755,N53692,0.3333
hard_hallway_0_copy,N84755,N76913,0.3333
hard_hallway_0_copy,N23245,N66587,0.5
hard_hallway_0_copy,N23245,N22308,0.5
hard_hallway_0_copy,N52730,N86391,0.5
hard_hallway_0_copy,N52730,N80177,0.5
hard_hallway_0_copy,N76526,N57976,0.5
hard_hallway_0_copy,N76526,N62772,0.5
hard_hallway_0_copy,N44256,N40024,0.5
hard_hallway_0_copy,N44256,N55101,0.5
hard_hallway_0_copy,N36311,N39541,0.3333
hard_hallway_0_copy,N36311,N36993,0.3333
hard_hallway_0_copy,N36311,N16640,0.3333
hard_hallway_0_copy,N86620,N12061,0.5
hard_hallway_0_copy,N86620,N42341,0.5
hard_hallway_0_copy,N52662,N67206,0.3333
hard_hallway_0_copy,N52662,N28857,0.3333
hard_hallway_0_copy,N52662,N55377,0.3333
hard_hallway_0_copy,N96653,N46388,0.5
hard_hallway_0_copy,N96653,N32601,0.5
hard_hallway_0_copy,N91732,N52290,0.5
hard_hallway_0_copy,N91732,N69662,0.5
hard_hallway_0_copy,N37846,N79154,0.5
hard_hallway_0_copy,N37846,N24134,0.5
hard_hallway_0_copy,N64916,N53269,0.5
hard_hallway_0_copy,N64916,N46262,0.5
hard_hallway_0_copy,N36348,N34602,0.5
hard_hallway_0_copy,N36348,N54573,0.5
hard_hallway_0_copy,N53110,N37609,0.5
hard_hallway_0_copy,N53110,N67537,0.5
hard_hallway_0_copy,N12361,N52028,0.5
hard_hallway_0_copy,N12361,N81903,0.5
hard_hallway_0_copy,N49996,N84063,0.5
hard_hallway_0_copy,N49996,N30694,0.5
hard_hallway_0_copy,N13365,N66518,0.5
hard_hallway_0_copy,N13365,N85936,0.5
hard_hallway_0_copy,N42687,N63625,0.5
hard_hallway_0_copy,N42687,N99233,0.5
hard_hallway_0_copy,N22895,N57458,0.5
hard_hallway_0_copy,N22895,N60387,0.5
hard_hallway_0_copy,N22995,N67355,0.5
hard_hallway_0_copy,N22995,N79171,0.5
hard_hallway_0_copy,N65798,N32039,0.5
hard_hallway_0_copy,N65798,N88711,0.5
hard_hallway_0_copy,N96116,N13165,0.5
hard_hallway_0_copy,N96116,N34543,0.5
hard_hallway_0_copy,N46562,N45627,0.5
hard_hallway_0_copy,N46562,N28460,0.5
hard_hallway_0_copy,N17694,N50088,0.5
hard_hallway_0_copy,N17694,N55674,0.5
hard_hallway_0_copy,N51888,N16990,0.5
hard_hallway_0_copy,N51888,N34550,0.5
hard_hallway_0_copy,N98847,N28003,0.5
hard_hallway_0_copy,N98847,N63950,0.5
hard_hallway_0_copy,N82301,N14879,0.5
hard_hallway_0_copy,N82301,N89258,0.5
hard_hallway_0_copy,N35985,N86702,0.5
hard_hallway_0_copy,N35985,N20402,0.5
hard_hallway_0_copy,N78361,N66171,0.5
hard_hallway_0_copy,N78361,N46961,0.5
hard_hallway_0_copy,N68360,N80030,0.5
hard_hallway_0_copy,N68360,N60652,0.5
hard_hallway_0_copy,N43323,N68330,0.5
hard_hallway_0_copy,N43323,N73059,0.5
hard_hallway_0_copy,N12210,N55190,0.5
hard_hallway_0_copy,N12210,N38394,0.5
hard_hallway_0_copy,N19059,N22663,0.5
hard_hallway_0_copy,N19059,N46937,0.5
hard_hallway_0_copy,N71634,N75803,0.5
hard_hallway_0_copy,N71634,N70863,0.5
hard_hallway_0_copy,N50705,N90116,0.5
hard_hallway_0_copy,N50705,N55796,0.5
hard_hallway_0_copy,N85183,N26634,0.5
hard_hallway_0_copy,N85183,N40346,0.5
hard_hallway_0_copy,N52614,N37913,0.5
hard_hallway_0_copy,N52614,N40134,0.5
hard_hallway_0_copy,N58372,N75424,0.5
hard_hallway_0_copy,N58372,N90141,0.5
hard_hallway_0_copy,N93641,N68948,0.5
hard_hallway_0_copy,N93641,N89350,0.5
hard_hallway_0_copy,N32402,N60903,0.5
hard_hallway_0_copy,N32402,N13326,0.5
hard_hallway_0_copy,N19836,N48363,0.5
hard_hallway_0_copy,N19836,N57000,0.5
hard_hallway_0_copy,N77947,N26461,0.5
hard_hallway_0_copy,N77947,N66203,0.5
hard_hallway_0_copy,N27264,N15124,0.5
hard_hallway_0_copy,N27264,N72835,0.5
hard_hallway_0_copy,N83008,N68822,0.5
hard_hallway_0_copy,N83008,N91391,0.5
hard_hallway_0_copy,N56769,N39759,0.5
hard_hallway_0_copy,N56769,N34324,0.5
hard_hallway_0_copy,N52120,N60696,0.5
hard_hallway_0_copy,N52120,N42723,0.5
hard_hallway_0_copy,N80983,N82395,0.5
hard_hallway_0_copy,N80983,N66091,0.5
hard_hallway_0_copy,N84016,N50032,0.5
hard_hallway_0_copy,N84016,N79602,0.5
hard_hallway_0_copy,N70936,N80996,0.5
hard_hallway_0_copy,N70936,N17788,0.5
hard_hallway_0_copy,N96565,N21470,0.5
hard_hallway_0_copy,N96565,N43508,0.5
hard_hallway_0_copy,N91720,N64531,0.5
hard_hallway_0_copy,N91720,N52919,0.5
hard_hallway_0_copy,N35064,N28222,0.5
hard_hallway_0_copy,N35064,N81954,0.5
hard_hallway_0_copy,N43995,N17091,0.5
hard_hallway_0_copy,N43995,N55598,0.5
hard_hallway_0_copy,N35607,N36303,0.5
hard_hallway_0_copy,N35607,N91404,0.5
hard_hallway_0_copy,N53827,N88999,0.5
hard_hallway_0_copy,N53827,N83737,0.5
hard_hallway_0_copy,N15992,N42866,0.5
hard_hallway_0_copy,N15992,N72988,0.5
hard_hallway_0_copy,N47377,N70027,0.5
hard_hallway_0_copy,N47377,N70144,0.5
hard_hallway_0_copy,N40281,N50337,0.5
hard_hallway_0_copy,N40281,N60854,0.5
hard_hallway_0_copy,N31944,N43580,0.5
hard_hallway_0_copy,N31944,N64443,0.5
hard_hallway_0_copy,N29901,N94467,0.5
hard_hallway_0_copy,N29901,N69019,0.5
hard_hallway_0_copy,N50626,N35706,0.5
hard_hallway_0_copy,N50626,N22596,0.5
hard_hallway_0_copy,N22595,N60928,0.5
hard_hallway_0_copy,N22595,N70598,0.5
hard_hallway_0_copy,N45351,N41220,0.5
hard_hallway_0_copy,N45351,N36176,0.5
hard_hallway_0_copy,N78139,N65801,0.5
hard_hallway_0_copy,N78139,N85982,0.5
hard_hallway_0_copy,N63850,N97121,0.5
hard_hallway_0_copy,N63850,N30604,0.5
hard_hallway_0_copy,N86391,N38234,0.5
hard_hallway_0_copy,N86391,N85964,0.5
hard_hallway_0_copy,N40024,N62430,0.5
hard_hallway_0_copy,N40024,N60143,0.5
hard_hallway_0_copy,N39541,N89194,0.5
hard_hallway_0_copy,N39541,N20312,0.5
hard_hallway_0_copy,N67206,N63520,0.5
hard_hallway_0_copy,N67206,N82378,0.5
medium_roomG_copy,N87917,N73756,0.5
medium_roomG_copy,N87917,N68595,0.5
medium_roomG_copy,N73756,N62723,0.3333
medium_roomG_copy,N73756,N62352,0.3333
medium_roomG_copy,N73756,N87760,0.3333
medium_roomG_copy,N62723,N63155,0.25
medium_roomG_copy,N62723,N60727,0.25
medium_roomG_copy,N62723,N73906,0.25
medium_roomG_copy,N62723,N64854,0.25
medium_roomG_copy,N62352,N18999,0.3333
medium_roomG_copy,N62352,N52842,0.3333
medium_roomG_copy,N62352,N36967,0.3333
medium_roomG_copy,N87760,N48698,0.5
medium_roomG_copy,N87760,N62317,0.5
medium_roomG_copy,N93283,N35055,0.5
medium_roomG_copy,N93283,N12969,0.5
medium_roomG_copy,N63155,N51239,0.5
medium_roomG_copy,N63155,N20215,0.5
medium_roomG_copy,N60727,N43070,0.5
medium_roomG_copy,N60727,N35568,0.5
medium_roomG_copy,N73906,N73110,0.25
medium_roomG_copy,N73906,N38580,0.25
medium_roomG_copy,N73906,N34009,0.25
medium_roomG_copy,N73906,N54613,0.25
medium_roomG_copy,N64854,N77389,0.3333
medium_roomG_copy,N64854,N93423,0.3333
medium_roomG_copy,N64854,N67986,0.3333
medium_roomG_copy,N18999,N14265,0.5
medium_roomG_copy,N18999,N77433,0.5
medium_roomG_copy,N52842,N50938,0.25
medium_roomG_copy,N52842,N19613,0.25
medium_roomG_copy,N52842,N63646,0.25
medium_roomG_copy,N52842,N63975,0.25
medium_roomG_copy,N36967,N38088,0.5
medium_roomG_copy,N36967,N62815,0.5
medium_roomG_copy,N48698,N98351,0.3333
medium_roomG_copy,N48698,N62021,0.3333
medium_roomG_copy,N48698,N89528,0.3333
medium_roomG_copy,N62317,N13316,0.5
medium_roomG_copy,N62317,N62255,0.5
medium_roomG_copy,N35055,N72673,0.3333
medium_roomG_copy,N35055,N28748,0.3333
medium_roomG_copy,N35055,N95902,0.3333
medium_roomG_copy,N12969,N70488,0.5
medium_roomG_copy,N12969,N70147,0.5
medium_roomG_copy,N51239,N79381,0.5
medium_roomG_copy,N51239,N58636,0.5
medium_roomG_copy,N43070,N16275,0.5
medium_roomG_copy,N43070,N54179,0.5
medium_roomG_copy,N73110,N38191,0.3333
medium_roomG_copy,N73110,N78989,0.3333
medium_roomG_copy,N73110,N84198,0.3333
medium_roomG_copy,N38580,N31714,0.5
medium_roomG_copy,N38580,N88824,0.5
medium_roomG_copy,N34009,N15809,0.5
medium_roomG_copy,N34009,N50076,0.5
medium_roomG_copy,N54613,N24320,0.3333
medium_roomG_copy,N54613,N20709,0.3333
medium_roomG_copy,N54613,N73733,0.3333
medium_roomG_copy,N77389,N11834,0.3333
medium_roomG_copy,N77389,N74817,0.3333
medium_roomG_copy,N77389,N58502,0.3333
medium_roomG_copy,N14265,N32233,0.3333
medium_roomG_copy,N14265,N35506,0.3333
medium_roomG_copy,N14265,N68510,0.3333
medium_roomG_copy,N50938,N50023,0.5
medium_roomG_copy,N50938,N85466,0.5
medium_roomG_copy,N19613,N82964,0.5
medium_roomG_copy,N19613,N61374,0.5
medium_roomG_copy,N63646,N88209,0.3333
medium_roomG_copy,N63646,N66015,0.3333
medium_roomG_copy,N63646,N32207,0.3333
medium_roomG_copy,N63975,N25939,0.3333
medium_roomG_copy,N63975,N98813,0.3333
medium_roomG_copy,N63975,N25318,0.3333
medium_roomG_copy,N38088,N61149,0.3333
medium_roomG_copy,N38088,N96308,0.3333
medium_roomG_copy,N38088,N35438,0.3333
medium_roomG_copy,N89528,N13367,0.3333
medium_roomG_copy,N89528,N18803,0.3333
medium_roomG_copy,N89528,N86121,0.3333
medium_roomG_copy,N62255,N55014,0.3333
medium_roomG_copy,N62255,N45263,0.3333
medium_roomG_copy,N62255,N15288,0.3333
medium_roomG_copy,N95902,N87736,0.3333
medium_roomG_copy,N95902,N54717,0.3333
medium_roomG_copy,N95902,N93561,0.3333
medium_roomG_copy,N70147,N55859,0.3333
medium_roomG_copy,N70147,N33203,0.3333
medium_roomG_copy,N70147,N28268,0.3333
medium_roomG_copy,N84198,N45669,0.5
medium_roomG_copy,N84198,N78155,0.5
medium_roomG_copy,N20709,N74063,0.5
medium_roomG_copy,N20709,N40009,0.5
medium_roomG_copy,N11834,N41647,0.5
medium_roomG_copy,N11834,N52581,0.5
medium_roomG_copy,N68510,N35604,0.5
medium_roomG_copy,N68510,N66136,0.5
medium_roomG_copy,N30504,N51730,0.5
medium_roomG_copy,N30504,N19638,0.5
medium_roomG_copy,N32207,N47724,0.5
medium_roomG_copy,N32207,N66353,0.5
medium_roomG_copy,N98813,N49355,0.5
medium_roomG_copy,N98813,N71619,0.5
medium_roomG_copy,N35438,N58019,0.5
medium_roomG_copy,N35438,N87296,0.5
medium_roomG_copy,N60648,N15628,0.5
medium_roomG_copy,N60648,N66023,0.5
medium_roomG_copy,N13367,N12331,0.5
medium_roomG_copy,N13367,N79623,0.5
medium_roomG_copy,N87549,N88765,0.5
medium_roomG_copy,N87549,N55320,0.5
medium_roomG_copy,N15288,N81777,0.5
medium_roomG_copy,N15288,N76387,0.5
medium_roomG_copy,N87736,N72160,0.5
medium_roomG_copy,N87736,N13435,0.5
medium_roomG_copy,N56447,N31263,0.5
medium_roomG_copy,N56447,N59960,0.5
medium_roomG_copy,N28268,N67940,0.5
medium_roomG_copy,N28268,N51371,0.5
hard_two_loops_2,N92682,N25156,0.5
hard_two_loops_2,N92682,N43581,0.5
hard_two_loops_2,N25156,N32071,0.5
hard_two_loops_2,N25156,N53657,0.5
hard_two_loops_2,N43581,N64185,0.5
hard_two_loops_2,N43581,N37028,0.5
hard_two_loops_2,N32071,N83040,0.5
hard_two_loops_2,N32071,N35432,0.5
hard_two_loops_2,N53657,N50786,0.5
hard_two_loops_2,N53657,N27200,0.5
hard_two_loops_2,N64185,N23097,0.5
hard_two_loops_2,N64185,N88695,0.5
hard_two_loops_2,N37028,N41080,0.5
hard_two_loops_2,N37028,N58907,0.5
hard_two_loops_2,N35432,N51022,0.5
hard_two_loops_2,N35432,N98365,0.5
hard_two_loops_2,N50786,N29890,0.5
hard_two_loops_2,N50786,N60878,0.5
hard_two_loops_2,N27200,N77568,0.5
hard_two_loops_2,N27200,N57551,0.5
hard_two_loops_2,N23097,N90528,0.5
hard_two_loops_2,N23097,N42357,0.5
hard_two_loops_2,N88695,N44162,0.5
hard_two_loops_2,N88695,N90467,0.5
hard_two_loops_2,N41080,N69212,0.5
hard_two_loops_2,N41080,N48079,0.5
hard_two_loops_2,N58907,N77027,0.5
hard_two_loops_2,N58907,N28441,0.5
hard_two_loops_2,N51022,N73547,0.5
hard_two_loops_2,N51022,N42761,0.5
hard_two_loops_2,N29890,N98753,0.5
hard_two_loops_2,N29890,N77039,0.5
hard_two_loops_2,N60878,N34178,0.5
hard_two_loops_2,N60878,N52076,0.5
hard_two_loops_2,N57551,N11177,0.5
hard_two_loops_2,N57551,N38419,0.5
hard_two_loops_2,N42357,N46429,0.5
hard_two_loops_2,N42357,N99415,0.5
hard_two_loops_2,N44162,N25910,0.5
hard_two_loops_2,N44162,N66050,0.5
hard_two_loops_2,N90467,N61918,0.5
hard_two_loops_2,N90467,N32707,0.5
hard_two_loops_2,N48079,N38664,0.5
hard_two_loops_2,N48079,N62984,0.5
hard_two_loops_2,N77027,N23369,0.5
hard_two_loops_2,N77027,N93624,0.5
hard_two_loops_2,N28441,N34830,0.5
hard_two_loops_2,N28441,N52854,0.5
hard_two_loops_2,N73547,N11327,0.5
hard_two_loops_2,N73547,N94545,0.5
hard_two_loops_2,N77039,N83324,0.5
hard_two_loops_2,N77039,N53540,0.5
hard_two_loops_2,N52076,N49703,0.5
hard_two_loops_2,N52076,N81695,0.5
hard_two_loops_2,N11177,N24764,0.5
hard_two_loops_2,N11177,N62413,0.5
hard_two_loops_2,N46429,N77229,0.5
hard_two_loops_2,N46429,N99396,0.5
hard_two_loops_2,N66050,N29416,0.5
hard_two_loops_2,N66050,N14828,0.5
hard_two_loops_2,N32707,N30723,0.5
hard_two_loops_2,N32707,N99556,0.5
hard_two_loops_2,N38664,N32328,0.5
hard_two_loops_2,N38664,N77815,0.5
hard_two_loops_2,N93624,N63425,0.5
hard_two_loops_2,N93624,N35137,0.5
hard_two_loops_2,N52854,N39486,0.5
hard_two_loops_2,N52854,N45772,0.5
easy_spider_3_copy,N96928,N36535,0.3333
easy_spider_3_copy,N96928,N98910,0.3333
easy_spider_3_copy,N96928,N48823,0.3333
easy_spider_3_copy,N36535,N85579,0.3333
easy_spider_3_copy,N36535,N46879,0.3333
easy_spider_3_copy,N36535,N11131,0.3333
easy_spider_3_copy,N98910,N86346,0.5
easy_spider_3_copy,N98910,N56224,0.5
easy_spider_3_copy,N48823,N93662,0.3333
easy_spider_3_copy,N48823,N14802,0.3333
easy_spider_3_copy,N48823,N36272,0.3333
easy_spider_3_copy,N85579,N44696,0.5
easy_spider_3_copy,N85579,N66781,0.5
easy_spider_3_copy,N46879,N43958,0.5
easy_spider_3_copy,N46879,N65788,0.5
easy_spider_3_copy,N11131,N25158,0.3333
easy_spider_3_copy,N11131,N91189,0.3333
easy_spider_3_copy,N11131,N50077,0.3333
easy_spider_3_copy,N86346,N14838,0.5
easy_spider_3_copy,N86346,N98329,0.5
easy_spider_3_copy,N56224,N86535,0.5
easy_spider_3_copy,N56224,N42218,0.5
easy_spider_3_copy,N93662,N30951,0.5
easy_spider_3_copy,N93662,N35740,0.5
easy_spider_3_copy,N14802,N29556,0.3333
easy_spider_3_copy,N14802,N18398,0.3333
easy_spider_3_copy,N14802,N39650,0.3333
easy_spider_3_copy,N36272,N94598,0.5
easy_spider_3_copy,N36272,N67844,0.5
easy_spider_3_copy,N66781,N27067,0.5
easy_spider_3_copy,N66781,N87313,0.5
easy_spider_3_copy,N43958,N80644,0.5
easy_spider_3_copy,N43958,N45737,0.5
easy_spider_3_copy,N25158,N45306,0.5
easy_spider_3_copy,N25158,N84600,0.5
easy_spider_3_copy,N91189,N82464,0.5
easy_spider_3_copy,N91189,N35887,0.5
easy_spider_3_copy,N50077,N19635,0.5
easy_spider_3_copy,N50077,N55906,0.5
easy_spider_3_copy,N98329,N56403,0.5
easy_spider_3_copy,N98329,N76407,0.5
easy_spider_3_copy,N42218,N35129,0.5
easy_spider_3_copy,N42218,N53470,0.5
easy_spider_3_copy,N30951,N76557,0.5
easy_spider_3_copy,N30951,N56619,0.5
easy_spider_3_copy,N29556,N16490,0.5
easy_spider_3_copy,N29556,N15134,0.5
easy_spider_3_copy,N18398,N37233,0.5
easy_spider_3_copy,N18398,N73411,0.5
easy_spider_3_copy,N39650,N31744,0.5
easy_spider_3_copy,N39650,N43956,0.5
easy_spider_3_copy,N94598,N48383,0.5
easy_spider_3_copy,N94598,N59856,0.5
hard_two_loops_0,N14006,N49569,0.5
hard_two_loops_0,N14006,N56748,0.5
hard_two_loops_0,N49569,N89587,0.5
hard_two_loops_0,N49569,N80116,0.5
hard_two_loops_0,N56748,N58998,0.5
hard_two_loops_0,N56748,N91385,0.5
hard_two_loops_0,N89587,N55867,0.5
hard_two_loops_0,N89587,N93043,0.5
hard_two_loops_0,N80116,N57330,0.3333
hard_two_loops_0,N80116,N41837,0.3333
hard_two_loops_0,N80116,N50013,0.3333
hard_two_loops_0,N58998,N87406,0.5
hard_two_loops_0,N58998,N69749,0.5
hard_two_loops_0,N91385,N48382,0.3333
hard_two_loops_0,N91385,N35390,0.3333
hard_two_loops_0,N91385,N10030,0.3333
hard_two_loops_0,N55867,N98876,0.5
hard_two_loops_0,N55867,N77141,0.5
hard_two_loops_0,N93043,N80465,0.5
hard_two_loops_0,N93043,N55630,0.5
hard_two_loops_0,N57330,N43714,0.3333
hard_two_loops_0,N57330,N48915,0.3333
hard_two_loops_0,N57330,N49391,0.3333
hard_two_loops_0,N41837,N49895,0.5
hard_two_loops_0,N41837,N10025,0.5
hard_two_loops_0,N50013,N79943,0.5
hard_two_loops_0,N50013,N27780,0.5
hard_two_loops_0,N87406,N49228,0.5
hard_two_loops_0,N87406,N93856,0.5
hard_two_loops_0,N69749,N96523,0.5
hard_two_loops_0,N69749,N99035,0.5
hard_two_loops_0,N48382,N76231,0.3333
hard_two_loops_0,N48382,N31496,0.3333
hard_two_loops_0,N48382,N49389,0.3333
hard_two_loops_0,N35390,N41021,0.5
hard_two_loops_0,N35390,N24569,0.5
hard_two_loops_0,N10030,N34512,0.5
hard_two_loops_0,N10030,N76585,0.5
hard_two_loops_0,N98876,N47015,0.5
hard_two_loops_0,N98876,N42087,0.5
hard_two_loops_0,N77141,N71110,0.5
hard_two_loops_0,N77141,N57352,0.5
hard_two_loops_0,N80465,N17503,0.5
hard_two_loops_0,N80465,N11874,0.5
hard_two_loops_0,N55630,N85037,0.5
hard_two_loops_0,N55630,N63878,0.5
hard_two_loops_0,N43714,N19365,0.3333
hard_two_loops_0,N43714,N94446,0.3333
hard_two_loops_0,N43714,N61863,0.3333
hard_two_loops_0,N48915,N75670,0.5
hard_two_loops_0,N48915,N96096,0.5
hard_two_loops_0,N49391,N78138,0.5
hard_two_loops_0,N49391,N92453,0.5
hard_two_loops_0,N49895,N57171,0.5
hard_two_loops_0,N49895,N43593,0.5
hard_two_loops_0,N10025,N26022,0.5
hard_two_loops_0,N10025,N44775,0.5
hard_two_loops_0,N79943,N70269,0.5
hard_two_loops_0,N79943,N83148,0.5
hard_two_loops_0,N27780,N69603,0.5
hard_two_loops_0,N27780,N46325,0.5
hard_two_loops_0,N49228,N73081,0.5
hard_two_loops_0,N49228,N10707,0.5
hard_two_loops_0,N93856,N20674,0.5
hard_two_loops_0,N93856,N53533,0.5
hard_two_loops_0,N96523,N36213,0.5
hard_two_loops_0,N96523,N99027,0.5
hard_two_loops_0,N99035,N92769,0.5
hard_two_loops_0,N99035,N44749,0.5
hard_two_loops_0,N76231,N94076,0.5
hard_two_loops_0,N76231,N33485,0.5
hard_two_loops_0,N31496,N21318,0.5
hard_two_loops_0,N31496,N32940,0.5
hard_two_loops_0,N49389,N55934,0.5
hard_two_loops_0,N49389,N39304,0.5
hard_two_loops_0,N41021,N49365,0.5
hard_two_loops_0,N41021,N33201,0.5
hard_two_loops_0,N24569,N31010,0.5
hard_two_loops_0,N24569,N95939,0.5
hard_two_loops_0,N34512,N51647,0.5
hard_two_loops_0,N34512,N16297,0.5
hard_two_loops_0,N76585,N71895,0.5
hard_two_loops_0,N76585,N13578,0.5
hard_two_loops_0,N42087,N67258,0.5
hard_two_loops_0,N42087,N83839,0.5
hard_two_loops_0,N71110,N16133,0.5
hard_two_loops_0,N71110,N84621,0.5
hard_two_loops_0,N57352,N88563,0.5
hard_two_loops_0,N57352,N42446,0.5
hard_two_loops_0,N17503,N92748,0.5
hard_two_loops_0,N17503,N78715,0.5
hard_two_loops_0,N11874,N67881,0.5
hard_two_loops_0,N11874,N25800,0.5
hard_two_loops_0,N85037,N68236,0.5
hard_two_loops_0,N85037,N90958,0.5
hard_two_loops_0,N63878,N97744,0.5
hard_two_loops_0,N63878,N49846,0.5
hard_two_loops_0,N19365,N18011,0.5
hard_two_loops_0,N19365,N91309,0.5
hard_two_loops_0,N94446,N89612,0.5
hard_two_loops_0,N94446,N44609,0.5
hard_two_loops_0,N61863,N64018,0.5
hard_two_loops_0,N61863,N25272,0.5
hard_two_loops_0,N75670,N92940,0.5
hard_two_loops_0,N75670,N38865,0.5
hard_two_loops_0,N96096,N63118,0.5
hard_two_loops_0,N96096,N94491,0.5
hard_two_loops_0,N78138,N15335,0.5
hard_two_loops_0,N78138,N10320,0.5
hard_two_loops_0,N92453,N67867,0.5
hard_two_loops_0,N92453,N41604,0.5
hard_two_loops_0,N57171,N67211,0.5
hard_two_loops_0,N57171,N46885,0.5
hard_two_loops_0,N43593,N75050,0.5
hard_two_loops_0,N43593,N97468,0.5
hard_two_loops_0,N26022,N17295,0.5
hard_two_loops_0,N26022,N86413,0.5
hard_two_loops_0,N44775,N31016,0.5
hard_two_loops_0,N44775,N88767,0.5
